LoC statistics for folder D:\Workspace\3.0 aimir-fep\src\main\java
Filename,File Type,Total Lines,Code Lines,Code&Comment Lines,Comment Lines,Blank Lines,%Comments
D:\Workspace\3.0 aimir-fep\src\main\java\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common,Dir,66,19,0,38,9,66%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response,Dir,164,82,0,60,22,42%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command,Dir,36896,24922,30,7508,4436,23%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\prop-base\AbstractMDSaver.java.svn-base,Java,6,5,0,0,1,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\prop-base\MeterDataSaverMain.java.svn-base,Java,6,5,0,0,1,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\prop-base\MeterDataSaverWS.java.svn-base,Java,6,5,0,0,1,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\prop-base,Dir,18,15,0,0,3,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\text-base\AbstractMDSaver.java.svn-base,Java,1841,1522,0,117,202,7%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\text-base\MeterDataSaverMain.java.svn-base,Java,231,149,0,48,34,24%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\text-base\MeterDataSaverWS.java.svn-base,Java,69,54,0,5,10,8%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\text-base,Dir,2141,1725,0,170,246,8%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\tmp\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\tmp\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\tmp\text-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn\tmp,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\.svn,Dir,2159,1740,0,170,249,8%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\AbstractMDSaver.java,Java,1841,1522,0,117,202,7%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\prop-base\AMUMDHistoryData.java.svn-base,Java,6,5,0,0,1,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\prop-base\PSTNLogData.java.svn-base,Java,6,5,0,0,1,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\prop-base,Dir,12,10,0,0,2,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\AMUMDHistoryData.java.svn-base,Java,100,56,0,35,9,38%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\ChannelInfo.java.svn-base,Java,123,90,0,15,18,14%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\EMData.java.svn-base,Java,318,176,0,109,33,38%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\EventLogData.java.svn-base,Java,124,72,0,36,16,33%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\HMData.java.svn-base,Java,179,132,0,21,26,13%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\Instrument.java.svn-base,Java,899,707,0,23,169,3%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\LPData.java.svn-base,Java,216,124,1,61,30,33%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\MDHistoryData.java.svn-base,Java,101,50,0,41,10,45%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\MeterData.java.svn-base,Java,166,83,0,68,15,45%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\MeteringFail.java.svn-base,Java,154,82,0,52,20,38%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\MeterTimeSyncData.java.svn-base,Java,149,109,0,10,30,8%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\NDHistoryData.java.svn-base,Java,105,50,0,45,10,47%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\meter\data\.svn\text-base\PowerQuality.java.svn-base,Java,1047,853,0,18,176,2%
